grid_x,grid_y,latitude,longitude,elevation_m,land_cover,terrain_penalty,rssi_dbm,snr_db,pdr,path_loss_db
2,10,51.50703663398224,-0.08695457981321561,3.0,80,0.0,-92.56692297049786,3.3287603745927266,0.911452806699481,106.6099943990693
2,11,51.504619878124316,-0.08213093943866984,10.0,50,0.8,-91.61278924670103,3.4003201841931694,0.6158630800401884,105.5984353505971
2,12,51.50220292445153,-0.07730781071825735,14.0,50,0.95,-93.64590291180268,4.0607875910488715,0.6282841951451285,107.526789275439
2,13,51.49978577300199,-0.0724851935952747,11.0,50,0.95,-91.24245969978595,3.7461974694079556,0.6223878398347876,105.19096294653913
2,14,51.497368423813825,-0.06766308801301067,3.0,50,0.95,-88.64835697145992,4.909303379382053,0.6439945607155407,102.61485895558688
3,0,51.538336160256456,-0.1259387256338475,25.0,50,0.95,-95.41269055617585,2.981279264728219,0.6079021108265049,109.3579871762224
3,1,51.53592138497417,-0.12110920740743777,27.0,50,0.95,-93.49972130851178,3.265725672006011,0.6133125789945224,107.54389671643717
3,2,51.53350641144484,-0.11628020161326959,29.0,50,0.95,-94.3508897391094,3.5085103752521145,0.6179086299708992,108.33065489062452
3,3,51.53109123970662,-0.11145170819468808,39.0,50,0.8,-94.63763193954738,4.7775990544994205,0.6415752913057439,108.69726189292733
3,4,51.528675869797716,-0.1066237270950305,35.0,10,0.7,-95.89749708135007,4.564776031484857,0.7426363461468044,109.95712703472996
3,5,51.526260301756295,-0.10179625825762632,26.0,10,0.6,-95.22262839057227,1.2268043849124732,0.636225909111564,109.25609051178436
3,6,51.523844535620526,-0.09696930162579724,29.0,50,0.95,-94.691947526738,3.631821984837058,0.6202349907363008,108.7515774801179
3,7,51.52142857142857,-0.09214285714285714,32.0,50,0.8,-94.4498342511247,4.188818620472665,0.6306730971153016,108.50946420450464
3,8,51.519012409218604,-0.08731692475211214,38.0,50,0.95,-95.10835926614234,4.95003130884638,0.6447412106963317,109.05365588618893
3,9,51.51659604902874,-0.0824915043968606,27.0,10,0.6,-96.4215862536157,2.8032778404601935,0.6890092818977219,110.48121620699561
3,10,51.51417949089715,-0.07766659602039311,24.0,50,0.95,-95.53054267301324,2.427805121959223,0.597299224973512,109.47583929305982
3,11,51.511762734861975,-0.0728421995659925,17.0,50,0.8,-93.6991085523953,2.9937221821071067,0.6081393539752585,107.7221085523953
3,12,51.50934578096133,-0.06801831497693393,16.0,50,0.95,-93.79508173076924,2.6102327638864398,0.6008045725521869,107.82141506410257
3,13,51.506928629233336,-0.06319494219648476,9.0,50,0.95,-95.05539166474331,3.107883812014866,0.6103136225064566,109.11055833140996
3,14,51.504511279716134,-0.058372081167904655,9.0,50,0.95,-93.47220984329684,2.523285065459136,0.5991351366961473,107.50510727919423
4,0,51.545479016156555,-0.11665831645255582,43.0,50,0.95,-94.24025754311049,4.337546981205068,0.6334401611061835,108.35358446618737
4,1,51.54306424120407,-0.11182803971938522,45.0,10,0.7,-96.09785045346814,4.893635726528372,0.7519510940102451,110.15748040684804
4,2,51.54064926795376,-0.10699827563007148,44.0,10,0.7,-92.51249468586971,5.3487326678223726,0.7644637719608091,106.48145247807746
4,3,51.53823409644381,-0.10216902412793069,43.0,10,0.6,-95.84655022020462,4.8393959746136215,0.7504304602680731,109.95987714328152
4,4,51.53581872671241,-0.09734028515627095,28.0,10,0.7,-92.9858337487676,3.679199667448565,0.7164418665213373,106.95479154097535
4,5,51.53340315879775,-0.09251205865839267,20.0,50,0.8,-94.30133428417984,3.662749920012475,0.620817607160965,108.24663090422642
4,6,51.53098739273805,-0.08768434457758838,25.0,50,0.95,-92.07369136966838,2.6754178771456436,0.6020546242568015,106.09634613157309
4,7,51.52857142857143,-0.08285714285714285,19.0,10,0.6,-96.3458995722415,3.306452195843372,0.7049470432455999,110.40552952562145
4,8,51.526155266336126,-0.07803045344033308,25.0,50,0.95,-93.62076270478747,3.754206473514443,0.6225384108935473,107.51472599150071
4,9,51.52373890607025,-0.07320427627042825,17.0,50,0.8,-95.06187291221852,3.157909341636605,0.6112650105754385,109.0071695322651
4,10,51.52132234781199,-0.06837861129068984,15.0,50,0.95,-93.71355532352499,3.2456350155627818,0.6129313332198241,107.69332047504007
4,11,51.51890559159951,-0.06355345844437152,15.0,50,0.8,-89.48554744333327,4.510959987967399,0.6366553903780481,103.32564809268386
4,12,51.51648863747093,-0.05872881767471924,18.0,50,0.95,-91.71234018612971,3.4468697257399463,0.6167436984661215,105.68129797833745
4,13,51.5140714854644,-0.05390468892497121,12.0,50,0.95,-94.49004048933095,3.2170874428675877,0.612389368707211,108.54967044271089
4,14,51.51165413561808,-0.0490810721383579,14.0,50,0.95,-91.71406835991667,3.7667666090509933,0.6227744966155336,105.68302615212444
5,0,51.552621872056235,-0.10737790946255507,34.0,50,0.95,-94.598673536839,4.517493911521487,0.6367762986869563,108.65830349021893
5,1,51.550207097433685,-0.10254687390923534,48.0,10,0.7,-95.58547957108256,5.204695039437686,0.7605512797008698,109.64510952446246
5,2,51.54779212446249,-0.09771635121150342,36.0,10,0.7,-95.42978832336823,3.6218572504293074,0.7146912262513657,109.5431152464451
5,3,51.545376953180856,-0.09288634131264624,34.0,10,0.6,-97.18624844208942,2.5506695204713608,0.6808325341909955,111.21665869849961
5,4,51.54296158362702,-0.08805684415594285,23.0,50,0.95,-91.0153371605605,4.215703671562786,0.6311739312179687,104.97411313458642
5,5,51.54054601583918,-0.08322785968466447,22.0,50,0.8,-90.78524881916333,3.9829687461639667,0.6268291130180719,104.74402479318925
5,6,51.538130249855534,-0.0783993878420745,21.0,50,0.95,-89.6403640017748,4.5301237464311574,0.6370099610043818,103.50819192385265
5,7,51.535714285714285,-0.07357142857142857,19.0,10,0.6,-93.29364961182611,4.795829147037603,0.7492045490619963,107.25242558585204
5,8,51.53329812345361,-0.0687439818159745,16.0,10,0.7,-94.65597414717641,3.687957875906772,0.716708678957053,108.60175012120231
5,9,51.53088176311171,-0.06391704751895236,16.0,10,0.6,-95.52966860508778,3.772260593450666,0.7192691183235514,109.56313072629986
5,10,51.528465204726736,-0.05909062562359438,18.0,50,0.95,-93.24893313484763,3.750675238482707,0.6224720258018795,107.25081192272638
5,11,51.526048448336894,-0.054264716073125094,17.0,30,0.15,-93.26033952158954,4.491403993188183,0.8762722364555102,107.18941095016098
5,12,51.523631493980325,-0.04943931881076126,15.0,50,0.95,-92.15562431172636,4.04355563550012,0.6279621858143191,106.0960885974406
5,13,51.52121434169516,-0.04461443377971187,11.0,50,0.95,-89.97637618975024,3.3632784729138234,0.6151617861298422,103.78584047546448
5,14,51.5187969915196,-0.03979006092317821,10.0,50,0.95,-95.18431533376757,3.1407624729501653,0.6109390056205452,109.25499715194934
6,0,51.559764727955546,-0.09809750466504258,29.0,50,0.95,-93.78911550313295,3.321588490192728,0.6143719160228793,107.76888065464804
6,1,51.557349953663,-0.09326570997801416,38.0,50,0.95,-91.6426746225266,5.330862925846943,0.6516883958979842,105.6653293844313
6,2,51.554934980971005,-0.08843442835842019,28.0,10,0.7,-93.87720144619317,1.691280424151014,0.6521928324707028,107.89985620809789
6,3,51.55251980991778,-0.08360365974951844,30.0,10,0.6,-95.45196580462023,3.7091106718444955,0.7173524568957501,109.54983818224258
6,4,51.55010444054156,-0.07877340409455881,22.0,10,0.7,-92.90728240509497,4.492568481396056,0.7405607834032212,106.88131811938067
6,5,51.54768887288058,-0.07394366133678337,22.0,50,0.8,-91.46208015857552,4.59934130644682,0.6382893915929528,105.3569888887343
6,6,51.54527310697303,-0.06911443141942639,20.0,10,0.7,-93.04073731823739,4.653082947842061,0.745159882074796,106.99951329226329
6,7,51.542857142857144,-0.06428571428571428,19.0,50,0.8,-91.03030143321595,4.224352479046153,0.6313349874179475,104.98907740724188
6,8,51.54044098057112,-0.059457509878865715,24.0,10,0.7,-95.68131311254109,2.91724298099776,0.6926603864812265,109.74094306592099
6,9,51.53802462015315,-0.054629818142091544,21.0,50,0.8,-90.66777993306575,4.090817342910357,0.6288450814814396,104.6367377252735
6,10,51.53560806164143,-0.04980263901859484,16.0,30,0.1,-93.80931025918525,3.757173605137981,0.8522059672638012,107.64921502109
6,11,51.53319130507417,-0.044975972451570895,14.0,10,0.6,-94.00220980163631,3.231622045111751,0.7026070209818907,108.02486456354103
6,12,51.530774350489516,-0.040149818384207295,15.0,50,0.95,-91.14395218442553,4.215317528345839,0.6311667398614471,105.10272815845144
6,13,51.52835719792565,-0.03532417675968377,14.0,50,0.95,-91.0904321635967,3.744637618957839,0.6223585115508607,105.10290510731959
6,14,51.52593984742075,-0.030499047521172436,17.0,50,0.95,-92.22431450347904,3.4201048905751117,0.6162374578414408,106.1360525987171
7,0,51.56690758385444,-0.08881710206121662,30.0,10,0.7,-99.73895452644618,1.8231629015184172,0.6566665978394584,113.92266664765832
7,1,51.564492809892045,-0.08398454792674853,26.0,50,0.95,-94.9419415429342,2.244459507445169,0.593766194532832,109.05526846601106
7,2,51.562077837479336,-0.07915250707167729,32.0,50,0.95,-90.85047364988816,4.289871633805653,0.6325541179193033,104.87312841179288
7,3,51.55966266665458,-0.07432097943923148,27.0,50,0.8,-94.40214597575623,3.347265008765743,0.6148584620871432,108.34744259580282
7,4,51.557247297456044,-0.06948996497263188,26.0,50,0.95,-90.4567974849583,3.45706559009446,0.6169364805558405,104.42575527716606
7,5,51.55483172992193,-0.06465946361509135,28.0,10,0.6,-93.49497531390182,3.365578552615685,0.7067883973570942,107.51763007580654
7,6,51.55241596409052,-0.059829475309814965,25.0,10,0.7,-95.38005131184178,2.8975180232757434,0.692030164498925,109.3598164633569
7,7,51.55,-0.05499999999999999,15.0,50,0.8,-91.24515793006873,3.759735952207837,0.6226423525287607,105.21411572227652
7,8,51.5475838376886,-0.050171037628835874,14.0,50,0.95,-91.01821740613191,4.077022560650135,0.6285874698674246,104.97699338015784
7,9,51.54516747719456,-0.045342588139504245,13.0,50,0.8,-95.25634494182292,3.2786050172050154,0.6135569079550789,109.19997489520281
7,10,51.54275091855605,-0.04051465147517897,19.0,50,0.95,-91.94448887567545,2.9749087006947286,0.6077806265974567,105.81515615284273
7,11,51.5403341618113,-0.03568722757902613,17.0,10,0.6,-95.89927512520165,2.5183455550168783,0.6797780139824966,109.9143846823112
7,12,51.53791720699851,-0.030860316394204047,18.0,10,0.7,-92.99492529692536,4.2080625386459936,0.7322776640165239,106.9638830891331
7,13,51.535500054155854,-0.026033917863863235,23.0,50,0.95,-92.83134614055109,3.5788633955161617,0.6192365593129054,106.82418821514312
7,14,51.53308270332151,-0.02120803193114654,8.0,50,0.95,-94.38625372188984,3.354571452382325,0.6149968704623711,108.37634084310193
8,0,51.57405043975297,-0.07953670165227643,34.0,10,0.7,-100.16667034902231,2.438571926643619,0.6771676627529094,114.35038247023448
8,1,51.571635666120784,-0.07470338775646608,35.0,50,0.95,-93.46858317435061,4.982311989079462,0.645332500488855,107.46142524894267
8,2,51.56922069398747,-0.06987058735213082,35.0,50,0.95,-94.65000687017233,4.471524936052511,0.6359252901913921,108.70963682355226
8,3,51.56680552339126,-0.0650383003824701,31.0,50,0.8,-91.18969324133472,2.7205473568571095,0.6029192919109461,105.2123480032394
8,4,51.564390154370436,-0.060206526790675445,30.0,50,0.95,-91.26059147650598,3.663929463475981,0.6208398203632797,105.28324623841068
8,5,51.56197458696327,-0.055375266519930556,20.0,50,0.8,-91.77909509992502,4.569496472608488,0.6377379732146861,105.65998146356132
8,6,51.559558821208014,-0.0505445195134113,16.0,10,0.7,-95.93259093194392,3.639122734087806,0.7152190171988949,109.97676633986929
8,7,51.557142857142864,-0.04571428571428571,11.0,10,0.6,-96.81580725483671,3.3498836231578877,0.7063002707641675,110.87543720821664
8,8,51.5547266948061,-0.040884565065714015,10.0,10,0.7,-97.67761259981853,3.4103172059128504,0.70817720098545,111.76374896345489
8,9,51.55231033423594,-0.036055357510848624,11.0,50,0.8,-93.64871858207154,2.37936330597507,0.5963667266386317,107.70834853545146
8,10,51.549893775470615,-0.031226662992834147,9.0,30,0.1,-97.03468139367622,2.19096823507375,0.7880934178065104,111.00668139367619
8,11,51.547477018548335,-0.026398481454807433,6.0,50,0.8,-91.97001023250061,2.924164705218671,0.6068124824915602,105.91667689916721
8,12,51.545060063507314,-0.021570812839897556,12.0,50,0.95,-90.68336157936062,3.998888723449752,0.6271269777882481,104.64213755338656
8,13,51.54264291038578,-0.01674365709122575,8.0,10,0.7,-97.536494266476,1.7043972442590087,0.6526390064139652,111.59336926647596
8,14,51.54022555922189,-0.011917014151905608,7.0,10,0.7,-94.33424136778686,3.412006521827843,0.7082295658977896,108.14969970112016
9,0,51.581193295651104,-0.07025630343942194,9.0,50,0.95,-95.81977679023878,1.7530823934987445,0.5842504217102432,109.89152679023873
9,1,51.57877852234924,-0.06542222946819506,14.0,50,0.95,-95.11906033060082,2.830177915548501,0.6050170961703527,109.1786902839807
9,2,51.57636355049539,-0.06058866920063752,10.0,80,0.0,-95.22614887522606,1.8477488627385688,0.8505726548433059,109.28081554189272
9,3,51.573948380127796,-0.05575562257991948,6.0,30,0.15,-96.050225236859,0.7670994367560556,0.713978903376009,110.06532372170743
9,4,51.571533011284764,-0.05092308954920329,5.0,30,0.1,-95.73508439159312,2.717109799228547,0.8116535871939417,109.74726620977492
9,5,51.56911744400456,-0.04609107005164343,2.0,30,0.15,-94.0533021971793,2.4955236717122746,0.8019849220315568,108.08448401536114
9,6,51.56670167832546,-0.041259564030386546,5.0,30,0.1,-94.92293374158952,3.348545295676544,0.8372071071454252,108.93511555977133
9,7,51.56428571428571,-0.03642857142857142,9.0,10,0.6,-100.99911182176527,0.3019416611574701,0.603552941132985,115.01289814655159
9,8,51.56186955192357,-0.03159809218932904,3.0,30,0.1,-105.37374042950518,0.6220013598329779,0.7056106486634575,119.3670737628385
9,9,51.55945319127727,-0.026768126255782572,8.0,10,0.6,-101.31804308200398,2.396546810460781,0.6757880497320192,115.37081930578023
9,10,51.557036632385085,-0.02193867357104737,10.0,50,0.95,-90.65548536063613,1.7609711107111838,0.5844037082856531,104.62593041558117
9,11,51.55461987528522,-0.017109734078231006,6.0,50,0.8,-90.18216645398815,3.1571764895320884,0.6112510792534871,103.99171773603938
9,12,51.55220292001592,-0.012281307720433255,8.0,50,0.95,-90.81648465472867,3.6988629979841274,0.6214974598442721,104.82994767781665
9,13,51.54978576661539,-0.007453394440746112,6.0,50,0.95,-89.62022788561205,3.270558603210893,0.6134042693138496,103.42311250099665
9,14,51.547368415121866,-0.002625994182253841,6.0,50,0.95,-90.02603172066588,3.5760350795531775,0.6191832084487531,103.86915443128856
10,0,51.588336151548845,-0.0609759074238542,11.0,50,0.95,-90.20506935157215,3.5665237892826114,0.6190037747339036,104.14339078014353
10,1,51.58592137857742,-0.05614107306296472,7.0,10,0.7,-94.3839703597916,4.026408646092467,0.7269020663329552,108.23788702645822
10,2,51.583506407003114,-0.05130675261805479,6.0,80,0.0,-103.31351022040828,4.034544940517,0.9317456038797752,117.3360102204083
10,3,51.58109123686422,-0.0464729460322654,6.0,80,0.0,-102.91633724061033,4.3976741487679,0.9404235310839455,116.93883724061035
10,4,51.57867586819903,-0.04163965324872962,8.0,10,0.7,-105.21182897535475,2.9286147112283123,0.6930233925571082,119.23864715717289
10,5,51.57626030104584,-0.036806874210572695,6.0,30,0.15,-92.47893986047063,4.061028580284093,0.8626039464790062,106.44206486047065
10,6,51.57384453544294,-0.03197460886091202,7.0,50,0.95,-93.59418040015971,3.2355151112303573,0.6127392427058267,107.37955005827935
10,7,51.57142857142857,-0.027142857142857135,14.0,50,0.8,-92.74273367662612,3.821034387269508,0.6237938664756714,106.72249882814125
10,8,51.56901240904104,-0.022311618999509758,15.0,50,0.95,-94.41111286466804,4.061283127050967,0.6282934534217588,108.33928827259342
10,9,51.566596048318594,-0.017480894373963763,13.0,50,0.8,-92.2864542211959,3.1538891794544464,0.6111885861349542,106.3091089831006
10,10,51.564179489299484,-0.012650683209305244,14.0,50,0.95,-95.04448767409065,2.4951695349176966,0.5985948108812188,109.10411762747054
10,11,51.56176273202199,-0.00782098544861247,15.0,50,0.8,-94.36661447784245,3.4631487383531487,0.6170514824283819,108.31024443122236
10,12,51.559345776524324,-0.0029918010349559224,14.0,50,0.95,-92.15028521658942,3.2649472533250212,0.6132978100922052,106.11924300879714
10,13,51.55692862284473,0.001836870088601701,16.0,50,0.95,-93.36810939812689,3.959296658862292,0.6263860274055147,107.23187454964201
10,14,51.554511271021454,0.006665027979005465,14.0,50,0.95,-94.06343791135339,3.820345111430967,0.623780925918411,108.10761331927877
11,0,51.59547900744619,-0.051695513606775025,8.0,10,0.7,-103.36224690963061,3.1697030477992922,0.70066267628087,117.36224690963056
11,1,51.593064234805304,-0.04685991854180492,8.0,80,0.0,-101.36850304000271,3.981590897318624,0.9303861620274254,115.23132355282326
11,2,51.59064926351065,-0.0420248376052407,11.0,50,0.95,-90.79637881988155,3.152949645199291,0.6111707245301561,104.7077365732393
11,3,51.588234093600505,-0.03719027074019409,15.0,50,0.8,-97.14348037379287,2.684720049558284,0.602232903478215,111.13664704045951
11,4,51.585818725113214,-0.03235621788976897,16.0,50,0.95,-91.3927488738472,3.36639387511998,0.6152207871040238,105.36170666605496
11,5,51.58340315808708,-0.027522678997061283,20.0,10,0.6,-95.91287309177753,4.253535963954346,0.7336127834018268,109.97250304515748
11,6,51.58098739256039,-0.022689654005159158,19.0,10,0.7,-92.96265811884197,4.423612035635932,0.7385685484630067,106.93161591104972
11,7,51.57857142857142,-0.01785714285714285,20.0,50,0.8,-90.8979271963417,3.866095141990363,0.6246394590986889,104.9205819582464
11,8,51.5761552661585,-0.013025145496084797,20.0,50,0.95,-90.7632744732478,3.905589539912701,0.6253799712026655,104.72205044727374
11,9,51.573738905359875,-0.008193661865049584,21.0,50,0.8,-90.65271384637464,4.295683252001266,0.6326621745351358,104.61148982040056
11,10,51.57132234621381,-0.003362691907093985,23.0,50,0.95,-93.84482180850196,4.178346188295279,0.6304779328434527,107.88899721642734
11,11,51.56890558875862,0.00146776443473304,19.0,50,0.8,-91.13611146264728,4.159673053702832,0.6301298344157701,105.09488743667322
11,12,51.56648863303252,0.006297707217390306,22.0,50,0.95,-89.55341850691019,4.259855900680416,0.6319958173610808,103.42124642898807
11,13,51.56407147907379,0.01112713649784448,22.0,10,0.7,-93.16400527944279,4.331370372560446,0.7358881706944611,107.13296307165054
11,14,51.56165412692065,0.015956052333069924,17.0,30,0.1,-96.38244279535824,3.388891952247099,0.8387409400451789,110.41073824990367
12,0,51.60262186334315,-0.042415121989387225,11.0,30,0.1,-102.39394787453689,4.315304742479743,0.8708263907926072,116.3806296927187
12,1,51.60020709103291,-0.03757876590574633,25.0,50,0.95,-94.5772319367724,2.8817897400393706,0.6060033671479855,108.52086189015232
12,2,51.597792120017985,-0.03274292416305389,17.0,10,0.7,-93.36753603341107,4.263383216007848,0.7339013437613067,107.33649382561882
12,3,51.59537695033668,-0.027907596704392357,13.0,50,0.8,-93.12144246375405,3.790461188525526,0.6232197114926072,106.98960974092131
12,4,51.59296158202735,-0.023072783472836297,14.0,10,0.7,-93.4051422743923,4.218721070392025,0.7325909837098781,107.37410006660006
12,5,51.59054601512829,-0.018238484411452406,21.0,50,0.8,-94.8689521556874,3.71563559406065,0.6218130529962096,108.81424877573397
12,6,51.58813024967784,-0.01340469946329951,45.0,10,0.7,-96.23035640584905,5.11094241567256,0.7579808676359716,110.28998635922899
12,7,51.585714285714296,-0.008571428571428563,35.0,50,0.8,-94.34502792550587,4.0700469843065425,0.6284571761401992,108.45835484858274
12,8,51.58329812327596,-0.0037386716788826886,27.0,50,0.95,-94.74490351519397,3.0367598257607527,0.6089595376740443,108.67307892311938
12,9,51.58088176240113,0.001093571271302842,34.0,30,0.15,-96.30192531039225,4.800987428094783,0.8853680100976654,110.3433116740286
12,10,51.57846520312808,0.0059253003361005785,34.0,10,0.7,-96.25501063030111,5.0466168192510095,0.7562064246624047,110.29918603822651
12,11,51.57604844549514,0.010756515572490894,30.0,50,0.8,-93.94446116768081,3.462824025858043,0.617045344071974,107.9779232888929
12,12,51.57363148954054,0.015587217037461954,29.0,10,0.7,-95.7537958381488,3.247697579952727,0.7031106231051774,109.86712276122567
12,13,51.57121433530256,0.02041740478800976,36.0,10,0.7,-95.5069249312779,4.972466062287385,0.7541500400456294,109.62025185435478
12,14,51.56879698281947,0.025247078881138058,27.0,30,0.1,-100.14712705897904,1.2348294482478313,0.7399583798583389,114.13165086850282
13,0,51.609764719239706,-0.033134732572894406,13.0,10,0.7,-102.55517868120441,2.5531338635220977,0.6809128539329808,116.55517868120437
13,1,51.60734994726022,-0.028297615155820414,14.0,10,0.7,-107.43275706931958,2.9949779838217334,0.6951370518148586,121.4246888875014
13,2,51.6049349765251,-0.023461012292353693,11.0,30,0.1,-104.99483190543117,4.024697394420593,0.86139383751722,118.97280539027963
13,3,51.60251980707271,-0.01862492392554745,14.0,50,0.8,-92.52777328081282,3.802886366737837,0.623453094237235,106.3959405579801
13,4,51.60010443894137,-0.013789349998446934,17.0,50,0.95,-92.30932724767928,3.944040783236371,0.62610036095468,106.25249452484657
13,5,51.59768887216946,-0.008954290454089542,17.0,30,0.15,-93.27219733044738,4.918929522225266,0.8886772287207511,107.21193542568545
13,6,51.595273106795275,-0.004119745235504778,21.0,50,0.95,-90.86251633555213,4.3675110297790445,0.6339965799771244,104.83147412775986
13,7,51.59285714285714,0.0007142857142857229,37.0,50,0.8,-93.56141758993503,5.465453150369155,0.6541284446799258,107.55425966452711
13,8,51.5904409803934,0.0055478024522681675,48.0,10,0.7,-96.47694103853664,4.569658416909886,0.742776295065967,110.68637907272465
13,9,51.588024619442336,0.01038080503543662,42.0,30,0.15,-100.67255426371874,3.4011198710195027,0.8392034900834826,114.76740924207375
13,10,51.58560806004227,0.015213293520792988,34.0,50,0.95,-95.18195458218253,3.2971141729185818,0.6139079376817274,109.29528150525941
13,11,51.583191302231505,0.02004526796534699,29.0,10,0.6,-102.35974571992338,4.22318406785208,0.732722109428218,116.50557905325668
13,12,51.58077434604834,0.02487672842611616,23.0,50,0.95,-94.72067052024771,2.875683747788159,0.6058867301687783,108.75108077665791
13,13,51.57835719153103,0.029707674960125854,23.0,10,0.7,-95.08085234064181,1.1562988307444193,0.633774703224119,109.0958080515975
13,14,51.57593983871788,0.034538107624409224,20.0,50,0.95,-94.48863928963193,2.918073283946444,0.6066962077325964,108.60196621270882
14,0,51.616907575135876,-0.02385434535850117,21.0,50,0.95,-92.64790548194496,3.6166059776781507,0.6199482262171424,106.6497842698237
14,1,51.614492803487245,-0.019016466293059368,21.0,50,0.95,-93.03841235847483,4.0140762902087594,0.6274110491833085,107.0492911463536
14,2,51.61207783303204,-0.014179101994000076,20.0,10,0.7,-94.86054898995936,3.7234653786938026,0.7177888320543603,108.8624277778381
